Vehicle_ID,Lane,Frame,Timestamp
244,2,374,12.434000000000001
247,3,381,12.667
249,2,383,12.734
250,3,385,12.8
249,1,387,12.867
254,3,395,13.134
253,3,395,13.134
255,3,399,13.267
257,3,401,13.334
259,3,410,13.634
260,3,412,13.700000000000001
262,3,414,13.767
266,3,420,13.967
271,3,428,14.234
273,3,436,14.5
275,3,443,14.734
276,3,447,14.867
277,3,450,14.967
279,3,454,15.1
280,3,456,15.167
282,3,460,15.3
281,3,461,15.334
284,3,464,15.434000000000001
286,3,467,15.534
287,3,471,15.667
286,2,471,15.667
289,3,476,15.834
290,3,481,16.0
292,3,490,16.3
293,3,496,16.5
296,3,498,16.567
299,3,507,16.867
301,3,511,17.0
303,3,518,17.233
305,3,520,17.3
307,3,524,17.433
308,3,528,17.567
312,3,534,17.767
308,2,535,17.8
314,3,540,17.967
315,3,544,18.1
318,3,546,18.167
308,1,548,18.233
321,3,550,18.3
323,1,551,18.333000000000002
325,3,552,18.367
329,3,571,19.0
330,3,572,19.033
331,3,578,19.233
333,3,581,19.333000000000002
336,3,591,19.667
337,3,593,19.733
338,3,595,19.8
337,2,596,19.833000000000002
339,3,597,19.867
340,3,602,20.033
344,3,608,20.233
337,1,610,20.3
346,3,611,20.333000000000002
353,3,628,20.900000000000002
356,3,639,21.267
353,2,645,21.466
357,3,653,21.733
353,1,653,21.733
359,3,656,21.833000000000002
361,3,657,21.866
368,3,663,22.066
369,3,664,22.1
371,3,668,22.233
370,3,668,22.233
376,3,677,22.533
369,2,679,22.6
380,3,691,23.0
381,3,694,23.1
392,3,715,23.8
395,3,718,23.900000000000002
396,3,720,23.966
402,3,724,24.1
397,3,724,24.1
404,3,727,24.2
405,3,728,24.233
406,3,730,24.3
410,3,734,24.433
411,3,735,24.466
412,3,739,24.6
416,3,750,24.966
411,2,751,25.0
420,3,753,25.066
421,3,755,25.133
424,3,764,25.433
423,3,765,25.466
426,3,768,25.566
427,3,771,25.666
428,3,777,25.866
429,3,778,25.900000000000002
434,3,782,26.033
433,3,782,26.033
436,3,790,26.3
437,3,792,26.366
437,2,795,26.466
440,3,800,26.633
442,2,802,26.7
447,3,806,26.834
445,2,808,26.900000000000002
450,3,816,27.167
454,3,820,27.3
456,3,824,27.434
461,3,828,27.567
462,3,829,27.6
464,3,830,27.634
466,3,833,27.734
465,3,834,27.767
469,3,836,27.834
472,3,839,27.934
471,3,839,27.934
474,3,842,28.034
477,3,850,28.3
486,3,853,28.400000000000002
493,3,863,28.734
490,3,864,28.767
495,3,869,28.934
499,3,875,29.134
500,3,881,29.334
507,3,888,29.567
508,3,894,29.767
511,3,897,29.867
515,3,900,29.967000000000002
514,3,902,30.034
442,1,910,30.3
520,3,912,30.367
521,3,913,30.400000000000002
522,3,914,30.434
524,3,916,30.5
527,3,924,30.767
528,3,929,30.934
530,3,934,31.1
531,3,936,31.167
533,3,937,31.2
532,3,937,31.2
537,3,943,31.400000000000002
538,3,945,31.467000000000002
541,3,948,31.567
542,3,949,31.6
540,3,949,31.6
547,3,954,31.767
515,2,956,31.834
550,3,958,31.900000000000002
553,2,966,32.167
555,3,967,32.2
554,2,967,32.2
557,3,976,32.5
560,3,978,32.567
561,3,979,32.6
563,3,980,32.633
565,2,981,32.667
566,3,988,32.9
567,2,990,32.967
568,3,991,33.0
567,1,997,33.2
578,1,1003,33.4
576,3,1003,33.4
579,3,1006,33.5
581,3,1010,33.633
580,3,1010,33.633
585,3,1015,33.8
587,3,1017,33.867
590,3,1019,33.933
589,3,1020,33.967
593,3,1024,34.1
594,3,1025,34.133
599,3,1030,34.300000000000004
603,3,1034,34.433
602,3,1034,34.433
605,3,1035,34.467
606,3,1036,34.5
609,3,1039,34.6
611,3,1040,34.633
610,3,1040,34.633
608,3,1040,34.633
612,3,1041,34.667
614,3,1042,34.7
613,3,1044,34.767
617,3,1049,34.933
616,3,1049,34.933
618,3,1051,35.0
619,3,1053,35.067
621,3,1055,35.133
620,3,1056,35.167
629,3,1060,35.300000000000004
628,3,1060,35.300000000000004
632,3,1063,35.4
639,3,1078,35.9
642,3,1079,35.933
646,3,1083,36.067
648,3,1086,36.167
647,3,1086,36.167
651,3,1087,36.2
652,3,1088,36.233000000000004
658,3,1092,36.367
660,3,1095,36.467
662,3,1097,36.533
664,3,1099,36.6
663,3,1099,36.6
668,3,1103,36.733000000000004
666,3,1103,36.733000000000004
671,3,1107,36.867
670,3,1107,36.867
666,2,1109,36.933
675,3,1112,37.033
674,3,1112,37.033
676,3,1114,37.1
677,3,1119,37.267
680,3,1120,37.300000000000004
683,3,1123,37.4
686,3,1124,37.433
688,3,1126,37.5
691,3,1130,37.633
694,3,1131,37.666000000000004
698,3,1135,37.800000000000004
699,2,1136,37.833
702,2,1138,37.9
700,3,1139,37.933
707,2,1140,37.966
702,1,1148,38.233000000000004
711,3,1149,38.266
716,3,1150,38.300000000000004
715,1,1150,38.300000000000004
714,3,1150,38.300000000000004
712,3,1152,38.366
718,3,1154,38.433
720,3,1160,38.633
721,1,1161,38.666000000000004
727,3,1166,38.833
738,3,1183,39.4
742,3,1187,39.533
744,3,1188,39.566
743,3,1188,39.566
741,3,1189,39.6
747,3,1192,39.7
749,3,1194,39.766
750,3,1195,39.800000000000004
540,2,1195,39.800000000000004
753,3,1208,40.233000000000004
756,3,1211,40.333
759,3,1213,40.4
764,3,1220,40.633
761,3,1220,40.633
765,3,1222,40.7
768,3,1223,40.733000000000004
540,1,1225,40.800000000000004
771,3,1227,40.866
772,3,1228,40.9
773,3,1229,40.933
775,3,1232,41.033
778,3,1233,41.066
779,3,1236,41.166000000000004
780,3,1239,41.266
781,3,1241,41.333
788,3,1254,41.766
787,3,1254,41.766
792,3,1267,42.2
796,3,1275,42.466
798,3,1278,42.566
801,3,1283,42.734
807,3,1287,42.867000000000004
808,3,1289,42.934
810,2,1293,43.067
814,3,1296,43.167
819,2,1309,43.6
819,1,1319,43.934
824,3,1321,44.0
826,3,1322,44.034
827,3,1326,44.167
829,3,1329,44.267
828,3,1329,44.267
830,3,1337,44.534
831,3,1338,44.567
835,3,1343,44.734
836,3,1344,44.767
834,3,1344,44.767
837,3,1350,44.967
838,2,1353,45.067
848,3,1369,45.6
850,3,1371,45.667
849,3,1371,45.667
853,3,1374,45.767
855,2,1375,45.800000000000004
855,1,1376,45.834
857,3,1377,45.867000000000004
856,1,1377,45.867000000000004
863,3,1381,46.0
866,3,1383,46.067
865,1,1383,46.067
869,3,1385,46.134
872,1,1389,46.267
871,3,1389,46.267
867,3,1389,46.267
864,3,1389,46.267
874,3,1392,46.367000000000004
880,3,1397,46.534
881,3,1399,46.6
883,2,1402,46.7
886,3,1403,46.734
889,3,1407,46.867000000000004
888,3,1407,46.867000000000004
892,3,1408,46.9
890,3,1408,46.9
887,3,1408,46.9
895,3,1414,47.1
893,3,1414,47.1
901,3,1420,47.300000000000004
904,3,1421,47.334
903,2,1421,47.334
906,2,1423,47.4
905,3,1423,47.4
912,1,1432,47.7
919,3,1437,47.867000000000004
925,3,1443,48.067
857,2,1443,48.067
920,3,1445,48.133
934,3,1448,48.233000000000004
937,3,1449,48.267
935,3,1452,48.367000000000004
944,3,1455,48.467
945,3,1459,48.6
947,3,1462,48.7
948,2,1464,48.767
953,2,1469,48.933
953,1,1473,49.067
961,3,1477,49.2
959,3,1477,49.2
955,3,1477,49.2
962,3,1481,49.333
969,3,1490,49.633
968,3,1491,49.667
972,3,1494,49.767
935,2,1494,49.767
973,3,1495,49.800000000000004
975,3,1496,49.833
976,3,1498,49.9
980,3,1500,49.967
979,3,1501,50.0
989,3,1512,50.367000000000004
986,3,1515,50.467
991,2,1517,50.533
993,3,1520,50.633
994,3,1521,50.667
998,3,1529,50.933
999,3,1530,50.967
1001,3,1532,51.033
1002,3,1533,51.067
991,1,1535,51.133
935,1,1535,51.133
1005,3,1538,51.233000000000004
1008,1,1542,51.367000000000004
1013,3,1546,51.5
1019,3,1549,51.6
1018,1,1549,51.6
1016,3,1549,51.6
1021,3,1551,51.667
1022,3,1553,51.733000000000004
1024,1,1554,51.767
1030,3,1558,51.9
1033,3,1559,51.933
1040,3,1564,52.1
1041,3,1566,52.167
1036,3,1566,52.167
1045,3,1569,52.267
1046,3,1571,52.333
1049,3,1573,52.4
1043,3,1573,52.4
1053,3,1576,52.5
1056,3,1579,52.6
1059,3,1580,52.633
1062,3,1587,52.867000000000004
1060,3,1587,52.867000000000004
1066,3,1590,52.967
1067,3,1592,53.033
920,2,1592,53.033
830,2,1593,53.067
1075,3,1605,53.466
1071,3,1605,53.466
1076,3,1607,53.533
1080,3,1611,53.666000000000004
1082,3,1613,53.733000000000004
1087,3,1614,53.766
1084,3,1614,53.766
1091,3,1619,53.933
1095,3,1620,53.966
1097,3,1623,54.066
1101,3,1627,54.2
1102,3,1628,54.233000000000004
1104,3,1629,54.266
1103,3,1629,54.266
1106,3,1631,54.333
1105,3,1635,54.466
1111,3,1639,54.6
830,1,1639,54.6
1114,3,1640,54.633
1115,3,1642,54.7
1117,3,1643,54.733000000000004
1123,3,1648,54.9
1126,3,1653,55.066
1124,3,1653,55.066
1130,1,1655,55.133
1132,3,1656,55.166000000000004
1133,3,1657,55.2
1129,3,1658,55.233000000000004
1135,1,1659,55.266
1137,3,1662,55.366
1136,3,1662,55.366
1140,3,1668,55.566
1138,3,1670,55.633
1141,3,1671,55.666000000000004
1145,3,1675,55.800000000000004
1146,3,1677,55.866
1148,3,1678,55.9
1147,3,1680,55.966
1153,3,1683,56.066
1152,3,1683,56.066
1156,3,1688,56.233000000000004
1155,3,1688,56.233000000000004
1161,3,1693,56.4
1159,3,1694,56.433
1166,3,1702,56.7
1168,3,1704,56.766
1170,3,1705,56.800000000000004
1172,3,1706,56.833
1166,2,1708,56.9
1175,3,1710,56.966
1178,3,1713,57.066
1179,3,1714,57.1
1181,3,1716,57.166000000000004
1177,3,1717,57.2
1187,3,1731,57.666000000000004
1185,3,1731,57.666000000000004
1192,3,1735,57.800000000000004
1193,3,1737,57.866
1196,3,1739,57.933
1197,3,1740,57.966
1200,3,1742,58.033
1199,3,1742,58.033
1202,3,1744,58.1
1198,2,1744,58.1
1204,3,1746,58.166000000000004
1203,3,1747,58.2
1206,3,1748,58.233000000000004
1208,3,1752,58.366
1209,1,1753,58.4
1215,3,1760,58.633
1223,3,1767,58.867000000000004
1230,3,1779,59.267
1236,3,1789,59.6
1242,3,1793,59.734
1245,3,1797,59.867000000000004
1249,3,1800,59.967
1250,3,1802,60.034
1253,3,1807,60.2
1257,3,1809,60.267
1256,3,1809,60.267
1259,3,1815,60.467
1263,3,1816,60.5
1236,2,1816,60.5
1264,3,1817,60.534
1267,3,1820,60.634
1277,3,1826,60.834
1273,3,1826,60.834
1278,2,1829,60.934000000000005
1276,3,1832,61.034
1284,3,1833,61.067
1286,3,1841,61.334
1291,3,1843,61.4
1293,3,1844,61.434000000000005
1292,3,1845,61.467
1296,3,1849,61.6
1299,2,1852,61.7
1297,3,1852,61.7
1295,3,1852,61.7
1302,3,1854,61.767
1301,3,1856,61.834
1305,3,1857,61.867000000000004
1308,1,1858,61.9
1307,3,1858,61.9
1314,3,1868,62.234
1317,3,1878,62.567
1321,3,1879,62.6
1322,3,1881,62.667
1324,3,1887,62.867000000000004
1325,3,1890,62.967
1328,3,1897,63.2
1327,3,1897,63.2
1331,3,1902,63.367000000000004
1336,3,1908,63.567
1338,3,1909,63.6
1337,3,1909,63.6
1341,3,1912,63.7
1339,3,1912,63.7
1345,3,1916,63.834
1350,3,1924,64.1
1351,3,1925,64.133
1349,3,1925,64.133
1352,3,1926,64.167
1355,2,1928,64.233
1357,3,1932,64.367
1358,3,1933,64.4
1360,3,1935,64.467
1361,3,1936,64.5
1362,3,1937,64.533
1368,3,1942,64.7
1367,3,1943,64.733
1369,3,1944,64.767
1373,2,1952,65.033
1378,3,1956,65.167
1382,3,1965,65.467
1385,3,1967,65.533
1386,3,1969,65.6
1389,2,1972,65.7
1392,2,1975,65.8
1393,3,1976,65.833
1399,3,1983,66.067
1403,3,1986,66.167
1407,2,1993,66.4
1408,3,1994,66.433
1410,3,1998,66.567
1411,3,2001,66.667
1415,3,2003,66.733
1421,3,2008,66.9
1420,3,2008,66.9
1416,3,2008,66.9
1426,3,2014,67.1
1407,1,2014,67.1
1427,3,2016,67.167
1430,1,2019,67.267
1432,3,2024,67.433
1438,3,2027,67.533
1443,1,2034,67.767
1441,3,2034,67.767
1445,3,2039,67.933
1444,3,2042,68.033
1447,3,2044,68.1
1457,3,2048,68.233
1455,3,2049,68.267
1453,3,2050,68.3
1456,3,2051,68.333
1358,2,2053,68.4
1460,3,2054,68.433
1461,3,2055,68.467
1462,3,2056,68.5
1465,3,2059,68.60000000000001
1467,3,2060,68.633
1468,3,2062,68.7
1473,3,2065,68.8
1472,3,2065,68.8
1477,3,2070,68.967
1475,3,2070,68.967
1484,3,2074,69.10000000000001
1483,3,2074,69.10000000000001
1482,3,2074,69.10000000000001
1479,3,2076,69.167
1488,3,2079,69.267
1489,3,2080,69.3
1494,3,2081,69.333
1491,3,2081,69.333
1490,3,2082,69.366
1498,3,2085,69.46600000000001
1501,3,2091,69.666
1502,3,2092,69.7
1505,3,2093,69.733
1504,3,2093,69.733
1506,3,2094,69.766
1499,3,2096,69.833
1358,1,2104,70.10000000000001
1511,3,2106,70.166
1514,3,2107,70.2
1518,3,2108,70.233
1519,3,2109,70.266
1520,3,2110,70.3
1523,3,2111,70.333
1524,3,2113,70.4
1529,3,2117,70.533
1525,3,2117,70.533
1530,3,2118,70.566
1531,3,2120,70.633
1532,1,2121,70.666
1534,3,2122,70.7
1536,3,2123,70.733
1538,3,2124,70.766
1539,3,2126,70.833
1541,3,2128,70.9
1540,3,2128,70.9
1545,3,2133,71.066
1543,3,2135,71.133
1548,3,2137,71.2
1547,3,2137,71.2
1549,3,2138,71.233
1553,3,2142,71.366
1552,3,2142,71.366
1498,2,2142,71.366
1554,3,2144,71.433
1555,3,2150,71.633
1558,3,2152,71.7
1560,3,2156,71.833
1565,3,2161,72.0
1567,3,2163,72.066
1566,3,2163,72.066
1570,3,2167,72.2
1575,2,2169,72.266
1571,1,2169,72.266
1572,3,2172,72.366
1579,2,2175,72.46600000000001
1578,3,2175,72.46600000000001
1580,1,2179,72.60000000000001
1581,1,2180,72.633
1576,3,2180,72.633
1582,3,2183,72.733
1585,3,2188,72.9
1592,3,2195,73.133
1589,3,2196,73.166
1597,3,2200,73.3
1599,3,2203,73.4
1600,3,2206,73.5
1605,3,2215,73.8
1615,3,2226,74.166
1614,3,2227,74.2
1616,3,2228,74.233
1617,3,2230,74.3
1614,2,2232,74.366
1619,2,2234,74.433
1621,3,2244,74.767
1623,3,2245,74.8
1628,3,2254,75.10000000000001
1632,3,2265,75.467
1634,3,2266,75.5
1619,1,2267,75.534
1635,3,2271,75.667
1637,3,2274,75.767
1638,1,2275,75.8
1642,3,2283,76.067
1644,3,2284,76.10000000000001
1641,3,2284,76.10000000000001
1645,2,2295,76.467
1650,3,2306,76.834
1655,3,2315,77.134
1654,3,2315,77.134
1657,3,2319,77.267
1656,2,2319,77.267
1656,1,2321,77.334
1645,1,2322,77.367
1658,3,2324,77.434
1659,3,2330,77.634
1660,1,2331,77.667
1661,3,2333,77.734
1664,3,2342,78.034
1666,3,2344,78.10000000000001
1499,2,2358,78.567
1668,3,2366,78.834
1499,1,2380,79.3
1671,3,2385,79.467
1672,3,2386,79.5
1674,1,2393,79.734
1675,3,2402,80.033
1680,3,2416,80.5
1681,3,2417,80.533
1684,3,2421,80.667
1687,3,2426,80.833
1686,3,2426,80.833
1693,3,2441,81.333
1692,3,2441,81.333
1691,3,2441,81.333
1696,3,2451,81.667
1699,3,2464,82.10000000000001
1692,2,2464,82.10000000000001
1705,3,2470,82.3
1709,3,2480,82.633
1692,1,2483,82.733
1714,3,2485,82.8
1717,3,2493,83.067
1718,3,2497,83.2
1719,3,2498,83.233
1720,3,2499,83.267
1722,3,2506,83.5
1661,2,2511,83.667
1726,3,2517,83.867
1728,3,2522,84.033
1733,3,2524,84.10000000000001
1730,3,2524,84.10000000000001
1734,2,2527,84.2
1729,3,2527,84.2
1735,3,2528,84.233
1734,1,2528,84.233
1738,3,2536,84.5
1741,3,2539,84.60000000000001
1743,3,2551,85.0
1744,3,2552,85.033
1746,3,2558,85.233
1748,3,2564,85.433
1752,3,2567,85.533
1755,3,2570,85.633
1753,3,2570,85.633
1758,3,2574,85.766
1759,3,2578,85.9
1760,3,2579,85.933
1762,3,2583,86.066
1763,3,2588,86.233
1765,3,2594,86.433
1767,3,2596,86.5
1777,3,2627,87.533
1780,3,2632,87.7
1779,3,2632,87.7
1783,3,2636,87.833
1785,3,2645,88.133
1787,3,2647,88.2
1796,3,2665,88.8
1763,2,2682,89.366
1805,2,2688,89.566
1807,2,2692,89.7
1809,3,2696,89.833
1787,2,2697,89.866
1810,3,2698,89.9
1807,1,2701,90.0
1812,2,2713,90.4
1821,2,2731,91.0
1822,3,2739,91.267
1824,3,2747,91.534
1827,3,2763,92.067
1829,3,2770,92.3
1830,3,2774,92.434
1833,3,2781,92.667
1834,3,2784,92.767
1830,2,2811,93.667
1836,3,2814,93.767
1839,3,2824,94.10000000000001
1844,3,2834,94.434
1853,3,2858,95.23400000000001
1854,3,2860,95.3
1857,3,2874,95.767
1860,3,2876,95.834
1861,3,2883,96.067
1871,3,2896,96.5
1870,3,2897,96.533
1873,3,2909,96.933
1875,3,2916,97.167
1876,3,2918,97.233
1834,2,2927,97.533
1882,3,2937,97.867
1876,2,2944,98.10000000000001
1885,3,2950,98.3
1886,3,2952,98.367
1888,2,2957,98.533
1895,3,2972,99.033
1897,3,2975,99.133
1900,3,2989,99.60000000000001
1875,2,2994,99.767
1902,3,2999,99.933
1904,2,3006,100.167
1905,3,3010,100.3
1908,3,3022,100.7
1911,3,3026,100.833
1910,3,3026,100.833
1913,3,3035,101.133
1915,3,3041,101.333
1916,3,3043,101.4
1917,3,3046,101.5
1919,3,3063,102.066
1922,3,3067,102.2
1916,2,3067,102.2
1926,3,3075,102.46600000000001
1927,3,3077,102.533
1928,3,3078,102.566
1931,3,3079,102.60000000000001
1934,3,3085,102.8
1935,3,3087,102.866
1939,3,3097,103.2
1941,3,3102,103.366
1934,2,3102,103.366
1942,3,3103,103.4
1943,3,3104,103.433
1945,3,3108,103.566
1948,3,3111,103.666
1934,1,3111,103.666
1952,3,3124,104.10000000000001
1954,3,3127,104.2
1953,3,3128,104.233
1956,3,3144,104.766
1957,3,3147,104.866
1958,3,3150,104.96600000000001
1960,3,3157,105.2
1964,3,3168,105.566
1965,3,3171,105.666
1965,2,3177,105.866
1968,3,3179,105.933
1967,2,3179,105.933
1926,2,3179,105.933
1970,3,3181,106.0
1972,3,3185,106.133
1967,1,3188,106.233
1975,1,3195,106.46600000000001
1983,3,3205,106.8
1988,3,3213,107.067
1991,3,3220,107.3
1993,3,3229,107.60000000000001
1994,3,3235,107.8
1998,3,3238,107.9
1997,3,3242,108.034
2002,3,3248,108.23400000000001
2007,3,3269,108.934
2006,3,3270,108.967
2008,3,3274,109.10000000000001
1956,2,3275,109.134
2010,3,3278,109.23400000000001
2013,3,3285,109.467
1956,1,3285,109.467
2014,3,3286,109.5
2015,3,3288,109.567
2016,3,3289,109.60000000000001
2017,3,3294,109.767
2022,3,3304,110.10000000000001
2016,2,3315,110.467
2032,3,3317,110.534
2030,3,3317,110.534
2037,3,3320,110.634
2036,3,3326,110.834
2041,3,3332,111.034
1988,2,3340,111.3
2044,2,3343,111.4
2048,1,3350,111.634
2046,3,3351,111.667
2050,3,3353,111.73400000000001
2056,3,3367,112.2
2058,3,3368,112.233
2057,3,3368,112.233
2054,3,3368,112.233
2062,3,3375,112.467
2061,3,3377,112.533
2063,3,3396,113.167
2072,3,3416,113.833
2075,3,3417,113.867
2073,3,3417,113.867
2079,3,3424,114.10000000000001
2077,3,3424,114.10000000000001
2080,3,3427,114.2
2081,3,3429,114.267
2086,3,3442,114.7
2087,3,3444,114.767
2089,3,3446,114.833
2089,2,3451,115.0
2093,3,3454,115.10000000000001
2094,3,3456,115.167
2086,2,3460,115.3
2096,3,3466,115.5
2099,2,3475,115.8
2103,3,3478,115.9
2099,1,3479,115.933
2105,1,3483,116.067
2107,3,3486,116.167
2110,3,3489,116.267
2111,3,3491,116.333
2113,3,3493,116.4
2114,3,3506,116.833
2115,3,3507,116.867
2117,3,3508,116.9
2118,3,3512,117.033
2118,2,3513,117.067
2117,2,3513,117.067
2120,3,3515,117.133
2121,1,3522,117.366
2118,1,3523,117.4
2123,3,3524,117.433
2122,3,3526,117.5
2126,1,3529,117.60000000000001
2131,3,3540,117.96600000000001
2135,3,3559,118.60000000000001
2137,3,3562,118.7
2093,2,3563,118.733
2093,1,3573,119.066
2143,3,3581,119.333
2137,2,3585,119.46600000000001
2145,3,3590,119.633
2146,3,3600,119.96600000000001
2147,3,3611,120.333
2150,3,3616,120.5
2151,3,3618,120.566
2152,3,3622,120.7
2152,2,3631,121.0
2155,3,3637,121.2
2152,1,3640,121.3
2159,3,3648,121.566
2158,1,3648,121.566
2151,2,3661,122.0
2161,3,3662,122.033
2162,3,3679,122.60000000000001
2166,3,3698,123.23400000000001
2170,3,3717,123.867
2171,3,3723,124.067
2172,3,3730,124.3
2174,3,3734,124.434
2173,3,3738,124.567
2177,3,3753,125.067
2180,3,3761,125.334
2177,2,3762,125.367
2182,3,3769,125.60000000000001
2181,3,3769,125.60000000000001
2185,3,3789,126.267
2187,3,3798,126.567
2188,3,3808,126.9
2189,3,3814,127.10000000000001
2191,3,3838,127.9
2192,3,3849,128.267
2193,3,3862,128.7
2197,3,3874,129.1
2198,3,3879,129.267
2199,3,3881,129.333
2201,3,3884,129.433
2205,3,3886,129.5
2204,3,3886,129.5
2213,3,3900,129.967
2214,3,3901,130.0
2216,3,3904,130.1
2217,3,3905,130.133
2224,3,3915,130.467
2226,3,3916,130.5
2222,3,3918,130.567
2182,2,3921,130.667
2230,2,3923,130.733
2227,3,3923,130.733
2231,3,3925,130.8
2234,1,3930,130.967
2231,2,3938,131.233
2238,3,3940,131.3
2240,3,3944,131.433
2241,3,3949,131.6
2244,3,3958,131.9
2245,3,3962,132.03300000000002
2247,3,3963,132.067
2251,3,3967,132.2
2192,2,3969,132.267
2192,1,3977,132.53300000000002
2257,3,3979,132.6
2262,3,3998,133.233
2264,3,4005,133.466
2266,3,4010,133.633
2268,3,4012,133.7
2269,3,4021,134.0
2270,3,4023,134.066
2276,3,4036,134.5
2277,3,4038,134.566
2275,3,4038,134.566
2278,3,4044,134.766
2279,3,4045,134.8
2280,3,4046,134.833
2282,3,4050,134.966
2283,3,4052,135.03300000000002
2278,2,4056,135.166
2286,3,4057,135.2
2288,3,4059,135.266
2287,3,4059,135.266
2290,3,4065,135.466
2292,3,4069,135.6
2291,3,4070,135.633
2294,2,4074,135.766
2298,3,4079,135.933
2297,3,4080,135.966
2303,3,4086,136.166
2278,1,4100,136.633
2309,3,4102,136.70000000000002
2311,3,4103,136.733
2312,3,4106,136.833
2315,3,4108,136.9
2316,1,4110,136.966
2323,3,4119,137.266
2324,3,4121,137.333
2325,3,4122,137.366
2328,3,4124,137.433
2327,3,4124,137.433
2329,3,4131,137.666
2335,3,4136,137.833
2332,3,4136,137.833
2336,3,4137,137.866
2334,3,4137,137.866
2337,3,4139,137.933
2341,3,4143,138.066
2344,3,4149,138.266
2345,3,4150,138.3
2346,3,4153,138.4
2348,3,4154,138.433
2353,3,4157,138.53300000000002
2349,3,4157,138.53300000000002
2329,2,4162,138.70000000000002
2358,3,4166,138.834
2362,3,4169,138.934
2329,1,4174,139.1
2367,3,4177,139.20000000000002
2371,1,4181,139.334
2370,3,4181,139.334
2374,3,4182,139.367
2375,3,4184,139.434
2291,2,4187,139.534
2377,3,4189,139.6
2379,3,4192,139.70000000000002
2381,3,4194,139.767
2382,3,4198,139.9
2291,1,4199,139.934
2388,3,4201,140.0
2391,3,4204,140.1
2386,3,4204,140.1
2393,3,4205,140.134
2392,1,4205,140.134
2394,3,4207,140.20000000000002
2403,3,4225,140.8
2402,3,4225,140.8
2400,3,4225,140.8
2406,3,4232,141.034
2407,3,4233,141.067
2409,3,4235,141.134
2406,2,4237,141.20000000000002
2408,3,4238,141.234
2416,3,4242,141.367
2418,2,4243,141.4
2422,3,4247,141.534
2418,1,4249,141.6
2425,3,4254,141.767
2423,3,4255,141.8
2431,3,4260,141.967
2433,3,4262,142.034
2437,3,4266,142.167
2441,3,4267,142.20000000000002
2440,3,4267,142.20000000000002
2437,2,4267,142.20000000000002
2444,3,4272,142.367
2446,3,4273,142.4
2454,3,4278,142.567
2453,3,4279,142.6
2437,1,4279,142.6
2460,3,4286,142.834
2459,3,4286,142.834
2470,3,4301,143.334
2472,3,4303,143.4
2375,2,4304,143.434
2476,3,4308,143.567
2477,3,4313,143.734
2480,3,4314,143.767
2375,1,4316,143.834
2483,3,4323,144.067
2393,2,4340,144.633
2495,3,4343,144.733
2499,3,4350,144.967
2393,1,4351,145.0
2505,3,4359,145.267
2508,3,4367,145.53300000000002
2512,3,4369,145.6
2514,3,4370,145.633
2518,3,4379,145.933
